award_id,winner_type,team_id,individual
155816,TEAM,126915,
155817,TEAM,114461,
155886,TEAM,59010,
155887,TEAM,129999,
154069,TEAM,20494,
154069,TEAM,13558,
155906,TEAM,6221,
155907,TEAM,109585,
152270,TEAM,73394,
152270,TEAM,111500,
147796,TEAM,60063,
147797,TEAM,71712,
147797,TEAM,59870,
147798,TEAM,85133,
147799,TEAM,58787,
147800,TEAM,51806,
140884,TEAM,130476,
140885,TEAM,130706,
140885,TEAM,129617,
140886,TEAM,130792,
140887,TEAM,129617,
155961,TEAM,130706,
142338,TEAM,106519,
142341,TEAM,123896,
142344,TEAM,106482,
142347,TEAM,106482,
142350,TEAM,123894,
142353,TEAM,123897,
142356,TEAM,131050,
142360,TEAM,133763,
150543,TEAM,113147,
150543,TEAM,123897,
155650,TEAM,133764,
155651,TEAM,110033,
155652,TEAM,133752,
155653,TEAM,133762,
142489,TEAM,39007,
142489,TEAM,99202,
142490,TEAM,111422,
142490,TEAM,99575,
142491,TEAM,39139,
142492,TEAM,99575,
142493,TEAM,111425,
142494,TEAM,99202,
142495,TEAM,39007,
142496,TEAM,57498,
142497,INDIVIDUAL,,Becky Boyes
154506,TEAM,99575,
155852,TEAM,46600,
141602,TEAM,57904,
141602,TEAM,57340,
141603,TEAM,57904,
141604,TEAM,56697,
155722,TEAM,56697,
155723,TEAM,54780,
155723,TEAM,18745,
155960,TEAM,81202,
142972,TEAM,109919,
142973,TEAM,109919,
142973,TEAM,91869,
142974,TEAM,91869,
142975,TEAM,123510,
154468,TEAM,91869,
142706,TEAM,84097,
142707,TEAM,6666,
142707,TEAM,111105,
142708,TEAM,122927,
142709,TEAM,84097,
142710,TEAM,111105,
148803,TEAM,62872,
148804,TEAM,62872,
148804,TEAM,116283,
148805,TEAM,116283,
148806,TEAM,124153,
148807,TEAM,130830,
143568,TEAM,110471,
143569,TEAM,124855,
143569,TEAM,114751,
143570,TEAM,124629,
143571,TEAM,123638,
143572,TEAM,64263,
145615,TEAM,122891,
145616,TEAM,122890,
145616,TEAM,103955,
145617,TEAM,128786,
145617,TEAM,129865,
145618,TEAM,122890,
145619,TEAM,103955,
145620,TEAM,122891,
145022,TEAM,136066,
145023,TEAM,136066,
145023,TEAM,82156,
145025,TEAM,82728,
145026,TEAM,135165,
145027,TEAM,127365,
155551,TEAM,99189,
155551,TEAM,135165,
144834,TEAM,7216,
144835,TEAM,121943,
144835,TEAM,7216,
144836,TEAM,113845,
144836,TEAM,113845,
144837,TEAM,89274,
144838,TEAM,56084,
144838,TEAM,56084,
144839,TEAM,130847,
144840,TEAM,89274,
144841,TEAM,72423,
144842,TEAM,122143,
144842,TEAM,122143,
143911,TEAM,61279,
143912,TEAM,61279,
143912,TEAM,120478,
143913,TEAM,108401,
143914,TEAM,108401,
143915,TEAM,59897,
148969,TEAM,56889,
148969,TEAM,58296,
148970,TEAM,53442,
148970,TEAM,98624,
148971,TEAM,87398,
148972,TEAM,36100,
148973,TEAM,36097,
148974,TEAM,6071,
155543,TEAM,98624,
148036,TEAM,130815,
148037,TEAM,83187,
148037,TEAM,130811,
148038,TEAM,129700,
148039,TEAM,83187,
148040,TEAM,98513,
146249,TEAM,131204,
146250,TEAM,131027,
146251,TEAM,131027,
146251,TEAM,131204,
146252,TEAM,126349,
146253,TEAM,131027,
146254,TEAM,131029,
147424,TEAM,133109,
147425,TEAM,133109,
147425,TEAM,84593,
147426,TEAM,84593,
147427,TEAM,133109,
147428,TEAM,135391,
146378,TEAM,37021,
146378,TEAM,24196,
146379,TEAM,57829,
146379,TEAM,57828,
146381,TEAM,24196,
146382,TEAM,37027,
146383,TEAM,129647,
146384,TEAM,57829,
146385,TEAM,86530,
146683,TEAM,74547,
146684,TEAM,131610,
146684,TEAM,74547,
146685,TEAM,131092,
146685,TEAM,117649,
146686,TEAM,65170,
146686,TEAM,63719,
146687,TEAM,131092,
146688,TEAM,131610,
146689,TEAM,132618,
146690,TEAM,98360,
146691,TEAM,64969,
146692,TEAM,98359,
146693,TEAM,110265,
146548,TEAM,71480,
146548,TEAM,104912,
146549,TEAM,71480,
146550,TEAM,94881,
146551,TEAM,110326,
155688,TEAM,101831,
155689,TEAM,94881,
146767,TEAM,87333,
146767,TEAM,4361,
146769,TEAM,101369,
146770,TEAM,87333,
146771,TEAM,51141,
155563,TEAM,87333,
155789,TEAM,110370,
155790,TEAM,4361,
148729,TEAM,130341,
148730,TEAM,126471,
148730,TEAM,123859,
148731,TEAM,126472,
148732,TEAM,123859,
146420,TEAM,133889,
146421,TEAM,90546,
146421,TEAM,109658,
146422,TEAM,116913,
146423,TEAM,90546,
146424,TEAM,133890,
147878,TEAM,66967,
147878,TEAM,66968,
147879,TEAM,66968,
151949,TEAM,85399,
151950,TEAM,99576,
151951,TEAM,61698,
147578,TEAM,124777,
147579,TEAM,97556,
147579,TEAM,97558,
147580,TEAM,85093,
147581,TEAM,124777,
147582,TEAM,132533,
147583,TEAM,22030,
147583,TEAM,134246,
147584,TEAM,87396,
147147,TEAM,113347,
147148,TEAM,94341,
147148,TEAM,125125,
147149,TEAM,125125,
147150,TEAM,94341,
147151,TEAM,129514,
149375,TEAM,231,
149376,TEAM,82061,
149377,TEAM,96113,
149378,TEAM,134708,
148017,TEAM,125019,
148018,TEAM,57416,
148018,TEAM,47896,
148020,TEAM,63047,
148021,TEAM,57416,
148022,TEAM,122436,
148023,TEAM,57416,
148024,TEAM,47035,
148025,TEAM,47038,
154982,TEAM,47897,
154983,TEAM,126093,
152434,TEAM,98888,
152435,TEAM,123210,
152436,TEAM,131627,
156651,TEAM,63297,
148307,TEAM,94616,
148308,TEAM,18223,
148308,TEAM,130050,
148309,TEAM,108455,
154676,TEAM,1871,
154676,TEAM,62819,
150634,TEAM,73190,
149895,TEAM,71812,
149896,TEAM,124420,
149897,TEAM,71811,
149898,TEAM,135748,
149899,TEAM,111640,
154730,TEAM,71811,
154730,TEAM,111640,
149922,TEAM,58231,
149922,TEAM,58230,
149923,TEAM,71115,
149923,TEAM,74275,
149925,TEAM,65740,
149926,TEAM,74275,
149927,TEAM,71115,
149929,TEAM,74275,
151245,TEAM,72740,
151245,TEAM,73078,
151246,TEAM,96589,
151859,TEAM,104227,
151859,TEAM,93382,
151860,TEAM,132704,
151861,TEAM,100022,
155883,TEAM,132702,
155884,TEAM,133503,
154528,TEAM,117222,
154785,TEAM,50005,
154786,TEAM,37816,
154786,TEAM,69062,
154787,TEAM,50005,
154787,TEAM,50002,
154788,TEAM,69062,
154789,TEAM,37816,
155770,TEAM,60825,
145589,TEAM,96679,
145590,TEAM,110576,
145590,TEAM,110570,
145591,TEAM,110576,
155900,TEAM,60016,
155901,TEAM,83863,
155902,TEAM,76579,
155974,TEAM,96679,
155974,TEAM,129893,
152872,TEAM,107435,
152873,TEAM,88211,
152873,TEAM,123801,
152874,TEAM,114885,
152874,TEAM,107435,
152875,TEAM,134707,
152876,TEAM,123801,
152877,TEAM,107435,
152878,TEAM,114391,
152879,TEAM,123801,
152880,TEAM,88211,
152881,TEAM,122721,
155204,TEAM,122023,
155204,TEAM,114405,
141856,TEAM,93380,
141857,TEAM,93380,
141857,TEAM,78936,
141858,TEAM,78936,
141859,TEAM,78936,
153046,TEAM,103477,
153050,TEAM,43291,
155150,TEAM,136749,
155151,TEAM,136749,
155151,TEAM,136751,
155154,TEAM,106445,
156217,TEAM,136745,
149211,TEAM,67294,
149211,TEAM,102368,
149212,TEAM,102150,
149212,TEAM,67290,
150117,TEAM,60543,
150117,TEAM,89879,
150118,TEAM,55181,
150118,TEAM,96973,
150119,TEAM,96688,
150120,TEAM,89879,
140922,TEAM,122874,
140922,TEAM,114529,
149469,TEAM,94809,
149470,TEAM,94809,
149470,TEAM,82041,
149471,TEAM,96510,
149472,TEAM,94809,
149473,TEAM,98991,
143505,TEAM,128505,
143505,TEAM,111002,
143506,TEAM,123345,
143507,TEAM,121896,
143508,TEAM,121896,
155720,TEAM,38959,
155721,TEAM,110804,
148763,TEAM,104912,
148764,TEAM,81118,
148764,TEAM,71480,
148765,TEAM,81118,
148766,TEAM,72876,
148767,TEAM,71480,
148768,TEAM,107230,
148769,TEAM,72876,
148770,INDIVIDUAL,,Lindy Chia & Shalini Suravarjjala
140394,TEAM,13558,
140394,TEAM,13552,
140395,TEAM,110944,
140395,TEAM,124533,
140396,TEAM,83628,
140397,TEAM,13558,
156054,TEAM,6221,
140897,TEAM,60594,
140897,TEAM,46861,
140898,TEAM,94145,
140899,TEAM,112871,
140900,TEAM,132749,
140900,TEAM,111354,
140901,TEAM,60595,
140901,TEAM,94146,
155881,TEAM,46864,
155881,TEAM,46861,
155881,TEAM,60594,
155881,TEAM,76492,
155882,INDIVIDUAL,,Barker
155885,TEAM,76492,
156367,TEAM,76492,
156367,TEAM,46864,
146160,TEAM,131105,
146160,TEAM,131103,
146163,TEAM,131103,
146164,TEAM,131105,
146167,TEAM,129544,
146168,TEAM,132878,
152049,TEAM,131105,
156299,TEAM,132534,
143604,TEAM,44416,
143604,TEAM,56976,
143605,TEAM,72175,
143605,TEAM,100805,
143606,TEAM,44416,
143607,TEAM,56976,
155573,TEAM,44416,
155574,TEAM,56976,
143239,TEAM,77225,
143240,TEAM,130737,
143240,TEAM,77225,
143241,TEAM,77230,
147801,INDIVIDUAL,,NDSU Bison Robotics
143950,TEAM,56849,
143950,TEAM,52977,
143951,TEAM,122820,
143952,TEAM,121967,
143954,TEAM,63835,
149366,TEAM,52977,
154392,TEAM,122955,
154827,TEAM,121967,
149369,TEAM,231,
149370,TEAM,35815,
145541,TEAM,79978,
145541,TEAM,111415,
145542,TEAM,98549,
145543,TEAM,130717,
145688,TEAM,111418,
154588,TEAM,109695,
139660,TEAM,124297,
139661,TEAM,76851,
139661,TEAM,90892,
139662,TEAM,75936,
139662,TEAM,124297,
139663,TEAM,76851,
139665,TEAM,90892,
140078,TEAM,84097,
140078,TEAM,41794,
140080,TEAM,84097,
154372,TEAM,62961,
154372,TEAM,82878,
154373,TEAM,108800,
154374,TEAM,76545,
154375,TEAM,121923,
154376,TEAM,110041,
154377,TEAM,123355,
156201,TEAM,84097,
156202,TEAM,41794,
156213,TEAM,41794,
156214,TEAM,121923,
140161,TEAM,70973,
140162,TEAM,72642,
140163,TEAM,70637,
140163,TEAM,131606,
140164,TEAM,108503,
140164,TEAM,131605,
140166,TEAM,102395,
140167,TEAM,116579,
140168,TEAM,131605,
140443,TEAM,124192,
140443,TEAM,58415,
140444,TEAM,124192,
140445,TEAM,93895,
140446,TEAM,117203,
154513,TEAM,58415,
154514,TEAM,46456,
156303,TEAM,116142,
156303,TEAM,93895,
156304,TEAM,124192,
156305,TEAM,58415,
156306,TEAM,73918,
156307,TEAM,131469,
156308,TEAM,83766,
142275,TEAM,89289,
142276,TEAM,113192,
142277,TEAM,135559,
142277,TEAM,82437,
142278,TEAM,82437,
142279,TEAM,75732,
142280,TEAM,101859,
143209,TEAM,96013,
143210,TEAM,109658,
143210,TEAM,90546,
143211,TEAM,131918,
143212,TEAM,109658,
143213,TEAM,131915,
142410,TEAM,28897,
142411,TEAM,28897,
142411,TEAM,119407,
142412,TEAM,61433,
142412,TEAM,24439,
142413,TEAM,21811,
142414,TEAM,61433,
142415,TEAM,96242,
143599,TEAM,55710,
143599,TEAM,130818,
143600,TEAM,74980,
143600,TEAM,123210,
143601,TEAM,123210,
143602,TEAM,74980,
155571,TEAM,55710,
155572,TEAM,130818,
143249,TEAM,112829,
143250,TEAM,112829,
143250,TEAM,82374,
143251,TEAM,82374,
143252,TEAM,112829,
143253,TEAM,66766,
146295,TEAM,126235,
146296,TEAM,131127,
146297,TEAM,126235,
146297,TEAM,116890,
146298,TEAM,131125,
146299,TEAM,126235,
146300,TEAM,84939,
146788,TEAM,75768,
146789,TEAM,75768,
146789,TEAM,84549,
146790,TEAM,116283,
146791,TEAM,75768,
146792,TEAM,129440,
147390,TEAM,121840,
147390,TEAM,77799,
147391,TEAM,81649,
147391,TEAM,128399,
156128,TEAM,130775,
156194,TEAM,81649,
146518,TEAM,49048,
146518,TEAM,86201,
146519,TEAM,45820,
146520,TEAM,49048,
146521,INDIVIDUAL,,Brett Campbell
154565,TEAM,49048,
156311,TEAM,105535,
147616,TEAM,101072,
147616,TEAM,91392,
147617,TEAM,65432,
147618,TEAM,101074,
147619,TEAM,101073,
148095,TEAM,80831,
148096,TEAM,80832,
148097,TEAM,91391,
154920,TEAM,65431,
148325,TEAM,15097,
148325,TEAM,97461,
148326,TEAM,133265,
148327,TEAM,97461,
148328,TEAM,15097,
148329,TEAM,97461,
156366,TEAM,109903,
156377,TEAM,109903,
156378,TEAM,53554,
147852,TEAM,123659,
147852,TEAM,114882,
147853,TEAM,102991,
147853,TEAM,114883,
147854,TEAM,123659,
147855,TEAM,114883,
147277,TEAM,98403,
147278,TEAM,98403,
147278,TEAM,128138,
147279,TEAM,107225,
147280,TEAM,124342,
153664,TEAM,98404,
149908,TEAM,53967,
149908,TEAM,65250,
149910,TEAM,65250,
149911,TEAM,65250,
149912,TEAM,114182,
149913,TEAM,107965,
155456,TEAM,53967,
150308,TEAM,94438,
150309,TEAM,101060,
150309,TEAM,99037,
150310,TEAM,94438,
150310,TEAM,48490,
150311,TEAM,97659,
150312,TEAM,99037,
150313,TEAM,107822,
150314,TEAM,8680,
150651,TEAM,85948,
150652,TEAM,51190,
150652,TEAM,99016,
150653,TEAM,38923,
150654,TEAM,123766,
150655,TEAM,131747,
151471,TEAM,61114,
151472,TEAM,86618,
151472,TEAM,129703,
151474,TEAM,86618,
151475,TEAM,56111,
151476,TEAM,91850,
152376,TEAM,107091,
152379,TEAM,44569,
152382,TEAM,63668,
152382,TEAM,50870,
152387,TEAM,55983,
143242,TEAM,77225,
143243,TEAM,77224,
148302,TEAM,129593,
148303,TEAM,110777,
148303,TEAM,99062,
148304,TEAM,117303,
148305,TEAM,129577,
148306,TEAM,117302,
148362,TEAM,111612,
148363,TEAM,99062,
155980,TEAM,110776,
142300,TEAM,72423,
142300,TEAM,129780,
142301,TEAM,99036,
142302,TEAM,56084,
142303,TEAM,72423,
142305,TEAM,135399,
142306,TEAM,129780,
154868,TEAM,105728,
156310,INDIVIDUAL,,Monica Brown
143891,TEAM,78264,
143892,TEAM,83914,
143892,TEAM,78264,
143893,TEAM,107196,
143893,TEAM,113738,
143894,TEAM,109480,
143895,TEAM,78264,
143896,TEAM,107196,
143897,TEAM,135053,
143898,TEAM,135053,
143898,TEAM,135054,
143899,TEAM,70744,
143899,TEAM,117222,
143900,TEAM,119495,
143901,TEAM,135053,
143902,TEAM,117719,
143722,TEAM,130393,
143722,TEAM,57966,
143723,TEAM,1546,
143724,TEAM,128362,
156631,TEAM,113533,
156632,TEAM,130393,
144030,TEAM,64197,
144031,TEAM,98062,
144031,TEAM,120478,
144032,TEAM,111112,
144033,TEAM,64197,
144034,TEAM,108151,
144035,TEAM,66000,
144828,TEAM,36097,
144829,TEAM,124355,
144829,TEAM,123331,
144830,TEAM,123331,
144831,TEAM,36097,
144832,TEAM,26857,
145393,TEAM,111002,
145393,TEAM,85169,
145394,TEAM,57436,
145394,TEAM,128505,
145395,TEAM,85169,
145396,TEAM,100126,
145397,TEAM,105767,
145398,TEAM,85169,
145399,TEAM,109306,
154515,TEAM,111002,
154516,TEAM,130606,
154517,TEAM,74162,
143791,TEAM,52889,
143791,TEAM,112056,
143795,TEAM,112056,
146828,TEAM,104815,
146829,TEAM,104815,
146829,TEAM,85231,
146830,TEAM,76786,
146831,TEAM,104815,
146832,TEAM,104812,
145739,TEAM,83690,
145739,TEAM,83692,
145740,TEAM,130780,
145741,TEAM,83692,
145742,TEAM,83690,
153055,TEAM,59754,
153056,TEAM,129652,
147269,TEAM,83166,
147270,TEAM,75886,
147270,TEAM,83166,
147271,TEAM,75886,
147272,TEAM,75886,
153665,TEAM,79831,
147429,TEAM,117450,
147430,TEAM,136485,
147430,TEAM,117450,
147431,TEAM,104398,
147432,TEAM,136485,
147433,TEAM,87311,
153661,TEAM,135720,
153662,TEAM,129268,
153663,TEAM,129232,
154074,TEAM,129310,
154074,TEAM,135720,
154075,TEAM,129310,
148347,TEAM,106317,
148348,TEAM,103741,
148348,TEAM,87546,
148349,TEAM,81513,
148350,TEAM,131203,
148351,TEAM,124706,
148352,TEAM,131203,
148691,TEAM,85335,
148691,TEAM,122903,
148692,TEAM,123261,
148693,TEAM,122729,
148694,TEAM,73005,
148695,TEAM,95033,
149368,TEAM,91744,
149025,TEAM,135522,
149025,TEAM,123052,
149027,TEAM,135516,
149028,TEAM,123052,
149029,TEAM,44452,
155664,TEAM,98849,
148372,TEAM,131050,
148372,TEAM,113147,
148373,TEAM,115502,
148374,TEAM,106482,
148375,TEAM,130034,
148376,TEAM,130033,
150544,TEAM,115501,
155970,TEAM,107148,
149015,TEAM,109585,
149015,TEAM,13246,
149016,TEAM,13282,
149017,TEAM,109585,
156055,TEAM,109585,
156278,TEAM,13246,
148852,TEAM,109298,
148852,TEAM,72006,
148853,TEAM,72006,
148854,TEAM,109298,
148855,TEAM,127605,
152066,TEAM,125724,
148796,TEAM,60031,
148796,TEAM,116661,
148797,TEAM,96490,
148797,TEAM,70694,
148800,TEAM,96490,
149018,TEAM,73015,
149019,TEAM,87193,
149019,TEAM,87200,
149021,TEAM,120201,
156300,TEAM,77681,
156301,TEAM,73015,
149033,TEAM,113966,
149034,TEAM,113966,
149034,TEAM,102569,
149035,TEAM,65071,
149035,TEAM,102568,
149036,TEAM,101369,
149037,TEAM,113966,
149038,TEAM,97403,
149569,TEAM,58297,
149570,TEAM,110498,
149570,TEAM,109496,
149571,TEAM,111318,
154445,TEAM,58297,
154446,TEAM,135451,
149438,TEAM,71812,
149439,TEAM,81091,
149439,TEAM,71811,
149440,TEAM,71811,
149441,TEAM,71811,
149442,TEAM,129686,
149443,TEAM,129688,
149444,TEAM,110268,
149341,TEAM,119525,
149341,TEAM,123002,
149342,TEAM,112835,
149342,TEAM,122998,
150217,TEAM,98087,
150218,TEAM,95577,
150219,TEAM,98087,
150219,TEAM,98092,
150220,TEAM,132892,
150220,TEAM,132870,
150221,TEAM,127255,
150222,TEAM,98087,
150223,TEAM,98092,
150224,TEAM,117060,
150225,TEAM,115321,
150668,TEAM,110789,
150668,TEAM,135816,
150669,TEAM,79401,
150670,TEAM,110789,
154918,TEAM,110789,
154919,TEAM,110449,
156302,TEAM,87417,
150548,TEAM,86037,
150549,TEAM,86037,
150549,TEAM,95564,
150550,TEAM,86969,
150551,TEAM,86037,
150552,TEAM,109642,
150553,TEAM,86035,
152495,TEAM,91512,
152495,TEAM,112461,
152496,TEAM,135237,
152497,TEAM,124843,
153338,TEAM,124843,
156296,TEAM,112461,
151196,TEAM,126025,
151196,TEAM,118007,
151197,TEAM,126025,
151215,TEAM,118007,
151216,TEAM,58051,
155565,TEAM,126025,
155493,TEAM,136093,
155494,TEAM,136093,
155494,TEAM,136094,
155495,TEAM,136100,
155495,TEAM,135809,
155496,TEAM,114901,
155497,TEAM,114899,
155498,TEAM,135709,
155499,TEAM,114898,
155500,TEAM,135708,
155511,TEAM,129042,
155511,TEAM,136095,
155512,TEAM,135807,
155514,TEAM,113337,
155461,TEAM,107040,
155461,TEAM,83090,
155463,TEAM,83090,
155501,TEAM,114894,
155502,TEAM,136101,
155502,TEAM,136102,
155503,TEAM,114894,
155503,TEAM,135704,
155504,TEAM,80394,
155504,TEAM,135705,
155505,TEAM,114897,
155506,TEAM,80395,
155507,TEAM,136056,
155508,TEAM,136152,
155509,TEAM,135920,
155510,TEAM,114895,
155513,TEAM,135922,
155803,TEAM,45631,
155803,TEAM,101280,
157103,TEAM,118839,
156205,TEAM,6296,
156206,TEAM,29011,
156206,TEAM,114083,
156207,TEAM,6296,
156207,TEAM,131647,
156208,TEAM,6296,
151262,TEAM,119525,
151262,TEAM,99792,
151263,TEAM,99801,
151263,TEAM,117333,
151264,TEAM,132797,
151264,TEAM,115293,
151265,TEAM,102709,
151266,TEAM,132844,
151268,TEAM,99801,
151271,TEAM,119525,
151272,TEAM,133009,
155945,TEAM,119525,
155946,TEAM,99792,
155947,TEAM,132844,
156227,TEAM,99792,
141977,TEAM,110059,
141977,TEAM,110059,
141977,TEAM,110060,
141977,TEAM,110060,
141978,TEAM,110059,
141979,TEAM,110059,
141980,TEAM,135449,
154870,TEAM,95876,
149075,TEAM,114347,
149075,TEAM,118976,
149076,TEAM,57606,
149076,TEAM,134087,
149077,TEAM,114344,
149078,TEAM,118976,
149079,TEAM,124446,
156164,TEAM,98789,
156165,TEAM,124399,
140478,TEAM,108401,
140479,TEAM,82735,
140480,TEAM,108401,
140480,TEAM,56697,
140481,TEAM,123261,
140482,TEAM,108401,
140624,TEAM,129128,
140625,TEAM,56697,
140626,TEAM,70694,
140627,TEAM,129400,
140628,TEAM,96307,
150752,TEAM,111244,
150753,TEAM,87619,
150753,TEAM,88641,
150754,TEAM,103819,
150754,TEAM,8614,
150755,TEAM,88641,
150756,TEAM,20554,
150757,TEAM,131680,
155163,TEAM,86582,
155164,TEAM,77014,
155165,TEAM,125019,
144040,TEAM,86835,
144041,TEAM,84601,
144041,TEAM,79128,
144043,TEAM,94809,
144044,TEAM,79128,
144045,TEAM,107420,
144046,TEAM,111948,
147404,TEAM,113172,
147405,TEAM,135155,
147406,TEAM,113172,
147407,TEAM,136503,
154921,TEAM,113172,
154921,TEAM,135152,
154779,TEAM,71528,
154780,TEAM,57416,
154781,TEAM,130591,
140918,TEAM,90194,
140918,TEAM,111397,
140919,TEAM,111397,
144661,TEAM,93361,
144661,TEAM,108642,
144663,TEAM,130945,
151193,TEAM,93408,
151194,TEAM,108642,
140146,TEAM,57378,
140146,TEAM,36100,
140147,TEAM,63104,
140147,TEAM,94245,
140148,TEAM,94245,
140149,TEAM,63104,
140150,TEAM,87445,
140151,TEAM,130531,
155584,TEAM,36013,
141148,TEAM,111691,
141148,TEAM,129207,
141149,TEAM,82542,
141150,TEAM,111691,
141151,TEAM,87538,
154497,TEAM,129207,
141572,TEAM,127493,
141572,TEAM,87367,
141573,TEAM,18376,
141574,TEAM,117157,
154871,TEAM,83167,
154872,TEAM,85948,
144060,TEAM,84097,
144061,TEAM,124192,
144061,TEAM,87333,
144062,TEAM,111002,
144062,TEAM,107857,
144063,TEAM,58297,
144064,TEAM,84097,
144065,TEAM,116661,
144066,TEAM,6666,
144067,TEAM,111002,
142048,TEAM,129364,
142049,TEAM,19591,
142049,TEAM,19582,
142050,TEAM,28459,
142050,TEAM,84182,
142051,TEAM,84181,
152390,TEAM,129705,
152392,TEAM,121822,
151646,TEAM,97277,
151647,TEAM,97277,
151647,TEAM,124006,
151648,TEAM,97296,
151648,TEAM,72728,
151649,TEAM,72728,
151650,TEAM,97277,
151651,TEAM,96386,
151652,TEAM,124006,
151653,TEAM,72728,
155545,TEAM,72727,
151945,TEAM,88280,
151945,TEAM,101684,
151946,TEAM,94445,
151947,TEAM,84179,
152289,TEAM,120727,
155376,TEAM,119020,
155377,TEAM,89137,
155377,TEAM,84179,
153164,TEAM,114751,
153164,TEAM,71060,
153165,TEAM,114751,
151572,TEAM,110891,
151572,TEAM,123260,
151574,TEAM,110891,
151838,TEAM,130495,
154578,TEAM,110891,
154579,TEAM,110362,
152500,TEAM,107048,
152500,TEAM,107046,
152501,TEAM,81177,
152502,TEAM,127526,
154950,TEAM,129904,
154951,TEAM,129904,
154951,TEAM,129884,
154952,TEAM,107046,
154161,TEAM,50011,
154161,TEAM,67078,
157104,TEAM,50011,
153185,TEAM,99322,
153185,TEAM,101688,
153186,TEAM,110360,
153187,TEAM,55582,
153188,TEAM,67175,
154480,TEAM,55582,
154481,TEAM,55582,
154481,TEAM,117210,
153393,TEAM,51286,
153393,TEAM,85510,
153394,TEAM,126058,
153395,TEAM,126058,
153396,TEAM,541,
156148,TEAM,113347,
153918,TEAM,118036,
153919,TEAM,118036,
153919,TEAM,127129,
153920,TEAM,97487,
153921,TEAM,127129,
153922,TEAM,102738,
153923,TEAM,118036,
153924,TEAM,101295,
156385,TEAM,136186,
156386,TEAM,101297,
154430,TEAM,113351,
154431,TEAM,125344,
154431,TEAM,112911,
154432,TEAM,124747,
154444,TEAM,124747,
156297,TEAM,96518,
154535,TEAM,111691,
154535,TEAM,129207,
154543,TEAM,129207,
154544,TEAM,99639,
154545,TEAM,130592,
154546,TEAM,73802,
154547,TEAM,71529,
154548,TEAM,123800,
155785,TEAM,63713,
155786,TEAM,112789,
153099,TEAM,58256,
153099,TEAM,58258,
153100,TEAM,73718,
153101,TEAM,58258,
153102,TEAM,58258,
155556,TEAM,58260,
154808,TEAM,83281,
154808,TEAM,60228,
154809,TEAM,100748,
154810,TEAM,83281,
154811,TEAM,100852,
156242,TEAM,60228,
156243,TEAM,97853,
141200,TEAM,56316,
141200,TEAM,60855,
141201,TEAM,64443,
141202,TEAM,64443,
151190,TEAM,56316,
151191,TEAM,94693,
141520,TEAM,21817,
141520,TEAM,28897,
141521,TEAM,69066,
141522,TEAM,61433,
141523,TEAM,21820,
155294,TEAM,28897,
155295,TEAM,111381,
155295,TEAM,61433,
142853,TEAM,120079,
142854,TEAM,83283,
142854,TEAM,123758,
142855,TEAM,72121,
142855,TEAM,120079,
142856,TEAM,56252,
142856,TEAM,129708,
142857,TEAM,123759,
142858,TEAM,83283,
142859,TEAM,135021,
142860,TEAM,56252,
142861,TEAM,135023,
142862,TEAM,123961,
142863,TEAM,83283,
142864,TEAM,83405,
142865,TEAM,123963,
142635,TEAM,73832,
142635,TEAM,62917,
142636,TEAM,111355,
142637,TEAM,69016,
142638,TEAM,101054,
155450,TEAM,86031,
142308,TEAM,130181,
142308,TEAM,130183,
142310,TEAM,129822,
142311,TEAM,130182,
154507,TEAM,118728,
155118,TEAM,51865,
155118,TEAM,113899,
155120,TEAM,130181,
143307,TEAM,131606,
143308,TEAM,131606,
143308,TEAM,131607,
143309,TEAM,131605,
143310,TEAM,131606,
143311,TEAM,110803,
143312,TEAM,127741,
155531,TEAM,131605,
155531,TEAM,131473,
144210,TEAM,114815,
144210,TEAM,58230,
144211,TEAM,65740,
144212,TEAM,114629,
148586,TEAM,132511,
155386,TEAM,114629,
144169,TEAM,131373,
144170,TEAM,111368,
144170,TEAM,131373,
144171,TEAM,107727,
144172,TEAM,131373,
144173,TEAM,111368,
144174,TEAM,134210,
144205,TEAM,63977,
144205,TEAM,74275,
144206,TEAM,87471,
144207,TEAM,74275,
147253,TEAM,58234,
155383,TEAM,74275,
144330,TEAM,94456,
144330,TEAM,58515,
144331,TEAM,81796,
144332,TEAM,53152,
154418,TEAM,58515,
155692,TEAM,71094,
146079,TEAM,97952,
146080,TEAM,109937,
146080,TEAM,133215,
146081,TEAM,89162,
146082,TEAM,129379,
146083,TEAM,136069,
146462,TEAM,99106,
146462,TEAM,116913,
146463,TEAM,116913,
146464,TEAM,124118,
152044,TEAM,116913,
152045,TEAM,109958,
146230,TEAM,77016,
151664,TEAM,136734,
151665,TEAM,100895,
151665,TEAM,136806,
151666,TEAM,117269,
151666,TEAM,107054,
151667,TEAM,117243,
151668,TEAM,125438,
151669,TEAM,117268,
151670,TEAM,85371,
151671,TEAM,100895,
155467,TEAM,67687,
155467,TEAM,112743,
155469,TEAM,67687,
155693,TEAM,76258,
155694,TEAM,136801,
155695,TEAM,67825,
155696,TEAM,67826,
157810,TEAM,67825,
157811,TEAM,126531,
157812,TEAM,76258,
140914,TEAM,101895,
140914,TEAM,115266,
140915,TEAM,101895,
157830,TEAM,127658,
157830,TEAM,136846,
157831,TEAM,136845,
157831,TEAM,122392,
157832,TEAM,103503,
157832,TEAM,96866,
140483,TEAM,125094,
140484,TEAM,93466,
140484,TEAM,125676,
140486,TEAM,120078,
140487,TEAM,93466,
